statename,rank,hs6,abbreviatn,val2013,val2014,val2015,val2016,share13,share14,share15,share16,change
Utah,4,710691,"SILVER, UNWROUGHT NESOI",848.06,497.89,363.4,429.25,7.9715,4.4726,3.0029,3.3046,18.12
Utah,5,870895,SAFETY AIRBAGS WITH INFLATOR SYSTEM; PARTS TH,273.93,264.54,418.29,338.64,2.5749,2.3764,3.4565,2.6071,-19.04
Utah,6,870120,ROAD TRACTORS FOR SEMI-TRAILERS,113.38,228.41,349.48,270.43,1.0657,2.0519,2.888,2.082,-22.62
Utah,7,880230,"AIRPLANE & A/C UNLADEN WGHT > 2000, NOV 15000",45.55,71.27,164.29,194.91,0.4282,0.6403,1.3576,1.5006,18.64
Utah,8,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",202,243.28,154.14,162.62,1.8987,2.1855,1.2737,1.252,5.5
Utah,9,871200,BICYCLES & OTH CYCLES (INC DEL TRICYCLE) NO M,154.18,144.42,213.12,157.86,1.4492,1.2974,1.7611,1.2153,-25.93
Utah,10,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,16.61,8.55,15.49,113.49,0.1561,0.0768,0.128,0.8737,632.45
Utah,11,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",23.77,10.48,52.67,92.76,0.2234,0.0941,0.4352,0.7142,76.13
Utah,12,841191,TURBOJET AND TURBOPROLLER PARTS,11.61,40.95,33.78,75.48,0.1091,0.3679,0.2791,0.5811,123.46
Utah,13,870431,"MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV",0.73,30.02,56.12,73.73,0.0069,0.2697,0.4637,0.5676,31.39
Utah,14,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,39.7,43.3,64.16,67.66,0.3731,0.389,0.5302,0.5209,5.46
Utah,15,760110,"UNWROUGHT ALUMINUM, NOT ALLOYED",3.47,0.55,0.23,67.13,0.0326,0.0049,0.0019,0.5168,28584.69
Utah,16,420292,"CONTAINER BAGS, CASES ETC NESOI, PLAST/TEXT M",31.84,37.81,56.53,65.64,0.2993,0.3396,0.4671,0.5053,16.12
Utah,17,330129,"ESSENTIAL OILS, NESOI",9.65,37.19,38.77,63.28,0.0907,0.3341,0.3204,0.4872,63.21
Utah,18,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",69.63,79.03,52.17,62.5,0.6545,0.7099,0.4311,0.4812,19.79
Utah,19,940161,"SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI",54.94,54.97,59.71,60.86,0.5164,0.4938,0.4934,0.4686,1.93
Utah,20,441012,"ORIENTED STRAND BOARD (OSB), OF WOOD",70.22,51.01,56.33,60.36,0.66,0.4582,0.4655,0.4647,7.15
Utah,21,760120,UNWROUGHT ALUMINUM ALLOYS,0.15,0.11,0.2,57.4,0.0014,0.001,0.0016,0.4419,28722.03
Utah,22,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",136.11,119.36,193.79,56.45,1.2794,1.0722,1.6014,0.4346,-70.87
Utah,23,180690,"COCOA PREPARATIONS, NOT IN BULK FORM, NESOI",65.21,69.74,68.26,52.68,0.613,0.6265,0.5641,0.4055,-22.83
Utah,24,950699,ART FOR SPORTS ETC.NESOIF SWIM POOLSF PTS & A,55.34,58.64,57.56,51.43,0.5202,0.5268,0.4757,0.3959,-10.66
Utah,25,940360,"WOODEN FURNITURE, NESOI",45.74,42.5,45.58,49.86,0.4299,0.3818,0.3766,0.3838,9.39
Virginia,0,0,World,22383.13,24317.64,25064.55,25872.7,0.9869,1.032,1.1149,1.1826,3.22
Virginia,0,25,Top 25,6178.03,7152.49,7850.04,8150.79,27.6013,29.4128,31.3193,31.5034,3.83
Virginia,1,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",2234.49,2274.4,2191.82,1849.81,9.9829,9.3529,8.7447,7.1496,-15.6
Virginia,2,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,379.89,248.25,512.04,993.95,1.6972,1.0208,2.0429,3.8417,94.11
Virginia,3,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,480.44,896.82,921.29,826.12,2.1464,3.6879,3.6757,3.193,-10.33
Virginia,4,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",337.54,375.64,478.17,608.47,1.508,1.5447,1.9078,2.3518,27.25
Virginia,5,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,381.63,529.26,600.08,489.13,1.705,2.1764,2.3941,1.8905,-18.49
Virginia,6,90111,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",286.24,353.48,307.06,292.61,1.2788,1.4536,1.2251,1.131,-4.71
Virginia,7,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",108.94,204.2,236.21,238,0.4867,0.8397,0.9424,0.9199,0.76
Virginia,8,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",105.26,215.01,357.29,234.11,0.4702,0.8842,1.4255,0.9049,-34.48
Virginia,9,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",94.92,118.55,201.63,232.61,0.4241,0.4875,0.8044,0.899,15.36
Virginia,10,940360,"WOODEN FURNITURE, NESOI",181.34,205.1,204.47,206.48,0.8102,0.8434,0.8158,0.7981,0.98
Virginia,11,80132,"CASHEW NUTS, FRESH OR DRIED, SHELLED",207.12,181.33,209.15,195.72,0.9253,0.7457,0.8344,0.7565,-6.42
Virginia,12,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",21.88,55.29,13.32,187.37,0.0977,0.2274,0.0532,0.7242,1306.35
Virginia,13,852691,RADIO NAVIGATIONAL AID APPARATUS,43.63,155.95,183.94,179.34,0.1949,0.6413,0.7338,0.6932,-2.5
Virginia,14,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,168.36,197.19,190.98,154.48,0.7522,0.8109,0.762,0.5971,-19.11
Virginia,15,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,6.25,66.75,260.83,150.13,0.0279,0.2745,1.0406,0.5803,-42.44
Virginia,16,300220,VACCINES FOR HUMAN MEDICINE,65.34,119.93,197.76,147.83,0.2919,0.4932,0.789,0.5714,-25.25
Virginia,17,630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRIC,151.35,143.43,130.99,135.31,0.6762,0.5898,0.5226,0.523,3.3
Virginia,18,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",126.96,17.87,16.78,133.13,0.5672,0.0735,0.0669,0.5146,693.39
Virginia,19,950510,ART F CHRISTMAS FESTIVITIES AND PTS & ACCESSO,73.81,79.9,98.4,132,0.3297,0.3286,0.3926,0.5102,34.14
Virginia,20,611030,"SWEATERS, PULLOVERS ETC, KNIT ETC, MANMADE FI",20.36,52.97,88.07,131.88,0.091,0.2178,0.3514,0.5097,49.75
Virginia,21,940320,METAL FURNITURE NESOI,73.22,85.83,105.46,129.78,0.3271,0.353,0.4208,0.5016,23.06
Virginia,22,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",302.1,189.83,66.27,129.23,1.3497,0.7806,0.2644,0.4995,95.01
Virginia,23,240110,"TOBACCO, NOT STEMMED/STRIPPED",124.74,135.42,93.93,125.23,0.5573,0.5569,0.3748,0.484,33.33
Virginia,24,980800,IMPORTATIONS OF THE UNITED STATES GOVERNMENT,45.02,88.49,55.55,125.01,0.2011,0.3639,0.2216,0.4832,125.03
Virginia,25,841199,GAS TURBINE PARTS NESOI,157.19,161.63,128.56,123.08,0.7023,0.6647,0.5129,0.4757,-4.26
Virgin Islands,0,0,World,461.51,687.34,130.86,591.38,0.0203,0.0292,0.0058,0.027,351.9
Virgin Islands,0,25,Top 25,434.19,637.7,86.34,559.93,94.0811,92.7784,65.9765,94.6821,548.52
Virgin Islands,1,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,239.26,402.63,15.12,244.96,51.844,58.5784,11.5504,41.422,1520.6
Virgin Islands,2,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,0,16.14,0,141.23,0,2.3488,0,23.8811,0
Virgin Islands,3,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",100.15,109.73,0,100.61,21.701,15.9647,0,17.0128,0
Virgin Islands,4,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",6.09,3.7,8.15,14.56,1.3188,0.5383,6.2255,2.4627,78.77
Virgin Islands,5,271129,"PETROLEUM GASES ETC., IN GASEOUS STATE, NESOI",33.16,43.8,8.87,7.6,7.1855,6.3727,6.775,1.2845,-14.32
Virgin Islands,6,220300,BEER MADE FROM MALT,6.89,7.48,8.07,7.44,1.4933,1.0883,6.1653,1.2576,-7.82
Virgin Islands,7,170390,"MOLASSES FROM EXTRACTION/REFING SUGAR, NESOI",7.68,6.43,3.81,7.23,1.6649,0.9358,2.9098,1.223,89.93
Virgin Islands,8,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",0.01,0.02,0.04,5.95,0.0024,0.0036,0.0285,1.0069,15839.87
Virgin Islands,9,170310,CANE MOLASSES FROM EXTRACTION OR REFINING OF,4.65,9.75,3.08,4.84,1.0065,1.4186,2.3498,0.8182,57.35
Virgin Islands,10,220890,"CORDIALS, LIQUEURS, KIRSCHWASSER, RATAFIA, ET",2.25,3.14,1.52,3.11,0.487,0.4575,1.1585,0.526,105.19
Virgin Islands,11,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,0.66,0.84,1.92,2.69,0.1433,0.1216,1.4668,0.4551,40.23
Virgin Islands,12,220860,VODKA,1.56,1.52,1.45,2.49,0.3388,0.2214,1.1061,0.4212,72.08
Virgin Islands,13,910221,"WRST WATCH, NT BATTERY, CASE BASE METAL, AUTO",8.38,9.85,9.83,2.16,1.8166,1.4336,7.5098,0.3651,-78.03
Virgin Islands,14,220830,WHISKIES,2.49,2.01,1.34,1.8,0.5401,0.2921,1.0243,0.3051,34.6
Virgin Islands,15,711620,"ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN",10.68,10.15,8.54,1.75,2.3152,1.477,6.5222,0.2951,-79.55
Virgin Islands,16,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",3.11,3.35,6.72,1.7,0.6738,0.4872,5.1315,0.2868,-74.75
Virgin Islands,17,220421,"WINE, FR GRAPE NESOI & GR MUST W ALC, NOV 2 L",1.96,1.98,2.44,1.66,0.4255,0.2884,1.8634,0.2805,-31.96
Virgin Islands,18,841199,GAS TURBINE PARTS NESOI,0,0,0.17,1.6,0,0,0.1328,0.2706,820.39
Virgin Islands,19,220210,"WATERS, INCL MINERAL & AERATED, SWEETND OR FL",1.07,0.93,1.1,1.21,0.232,0.1353,0.8421,0.2052,10.09
Virgin Islands,20,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",1.03,1.02,0.83,1.04,0.2241,0.1481,0.6379,0.1751,24.06
Virgin Islands,21,851810,MICROPHONES AND STANDS THEREFOR,0,0,0,0.94,0,0,0,0.1594,0
Virgin Islands,22,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",0.28,0.35,0.43,0.9,0.0611,0.0512,0.3269,0.1526,110.98
Virgin Islands,23,220870,LIQUEURS AND CORDIALS,1.34,1.34,0.99,0.88,0.29,0.195,0.7533,0.1492,-10.51
Virgin Islands,24,220410,SPARKLING WINE OF FRESH GRAPES,0.91,0.8,0.93,0.85,0.1963,0.1158,0.7139,0.1433,-9.3
Virgin Islands,25,220840,RUM AND TAFIA,0.56,0.72,1.02,0.73,0.1209,0.1047,0.7827,0.1232,-28.89
Vermont,0,0,World,4949.23,4764.55,4062.88,3704.33,0.2182,0.2022,0.1807,0.1693,-8.83
Vermont,0,25,Top 25,3191.01,3325.86,2700.47,2327.9,64.4749,69.8042,66.4669,62.8427,-13.8
Vermont,1,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",639.87,858.82,608.55,491.7,12.9286,18.0252,14.9782,13.2738,-19.2
Vermont,2,271600,ELECTRICAL ENERGY,598.81,715.74,651.41,488.12,12.099,15.0222,16.0332,13.1771,-25.07
Vermont,3,180620,"CHOCOLATE PREP NESOI, IN BLOCKS ETC. OVER 2 K",175.81,184.43,195.53,266.01,3.5523,3.8708,4.8125,7.1811,36.05
Vermont,4,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",358.31,240.72,246.46,196.42,7.2396,5.0524,6.066,5.3024,-20.3
Vermont,5,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,307.5,303.02,174.05,115.44,6.2131,6.3598,4.284,3.1164,-33.67
Vermont,6,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",170.74,160.31,99.35,90.47,3.4498,3.3647,2.4453,2.4424,-8.94
Vermont,7,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",58.22,52.25,47.97,59.27,1.1764,1.0966,1.1806,1.5999,23.56
Vermont,8,271121,"NATURAL GAS, GASEOUS",94.99,120.1,72.68,54.25,1.9192,2.5206,1.7889,1.4646,-25.36
Vermont,9,620331,"M/B SUIT-TYPE JACKETS AND BLAZERS OF WOOL, NT",69.22,46.47,62.16,50.43,1.3986,0.9754,1.5299,1.3614,-18.87
Vermont,10,620311,"MEN'S OR BOYS' SUITS OF WOOL, NOT KNIT",55.94,48.27,48.97,44.94,1.1303,1.0131,1.2052,1.2132,-8.22
Vermont,11,853400,PRINTED CIRCUITS,2.22,6.06,18.85,42.48,0.045,0.1271,0.4639,1.1468,125.38
Vermont,12,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,46.7,63.39,54.7,40.35,0.9436,1.3304,1.3462,1.0892,-26.23
Vermont,13,271112,"PROPANE, LIQUEFIED",65.4,72.24,44.33,33.18,1.3215,1.5162,1.0911,0.8958,-25.14
Vermont,14,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",38.19,43.39,46.03,33.01,0.7717,0.9108,1.133,0.891,-28.29
Vermont,15,620333,M/B SUIT-TYPE JACKETS & BLAZERS SYNTHETIC FIB,19.3,16.05,21.99,32.99,0.39,0.3368,0.5413,0.8906,50
Vermont,16,30431,"TILLAPIA FILLETS, FRESH OR CHILLED",28.54,29.06,19.67,32.65,0.5767,0.6099,0.4842,0.8815,65.97
Vermont,17,210690,FOOD PREPARATIONS NESOI,31.17,25.48,30.16,32.52,0.6298,0.5348,0.7422,0.8779,7.84
Vermont,18,841191,TURBOJET AND TURBOPROLLER PARTS,27.78,16.19,12.16,30.87,0.5614,0.3398,0.2992,0.8332,153.89
Vermont,19,100590,"CORN (MAIZE), OTHER THAN SEED CORN",32.49,29.11,26.72,30.54,0.6565,0.6109,0.6578,0.8245,14.29
Vermont,20,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",24.85,30.48,31.16,29.76,0.5022,0.6396,0.7669,0.8034,-4.49
Vermont,21,170220,MAPLE SUGAR AND MAPLE SYRUP,36.57,33.89,32.31,27.98,0.739,0.7112,0.7951,0.7553,-13.39
Vermont,22,620341,"M/B TROUSER OVERALLS BREECHES SHORTS WOOL, NT",36.78,33.45,36.77,27.89,0.7431,0.702,0.9049,0.7528,-24.15
Vermont,23,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,231.96,150.87,73.26,27.67,4.6867,3.1665,1.8032,0.7471,-62.22
Vermont,24,230641,RAPE/COLZA SEED OILCAKE&SOLID RES. LOW ERUCIC,27.4,30.59,27.06,26.21,0.5536,0.642,0.666,0.7075,-3.16
Vermont,25,950691,"ARTCL/EQUIP F GEN PHYS EXERC, GYMN ETC NESOI;",12.24,15.5,18.2,22.75,0.2473,0.3252,0.448,0.614,24.96
Washington,0,0,World,49899.97,52522.33,51135.52,46997.33,2.2002,2.229,2.2745,2.1482,-8.09
Washington,0,25,Top 25,27430.44,28854.64,24080.41,20930.48,54.9709,54.9379,47.0914,44.5355,-13.08
Washington,1,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,2169.95,2400.83,2358.36,3715.78,4.3486,4.5711,4.612,7.9064,57.56
Washington,2,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,7699.33,6895.5,3924.49,3058.57,15.4295,13.1287,7.6747,6.508,-22.06
Washington,3,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",5152.07,5654.52,5313.74,2403.98,10.3248,10.7659,10.3915,5.1151,-54.76
Washington,4,271121,"NATURAL GAS, GASEOUS",2642.36,3478.07,2207.77,2012.13,5.2953,6.6221,4.3175,4.2814,-8.86
Washington,5,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,563.68,636.89,492.29,1148.65,1.1296,1.2126,0.9627,2.4441,133.33
Washington,6,852560,"TRANSMISSION APP INCORP RECEPTION, FOR RADIO",61.18,108.03,666.38,804.28,0.1226,0.2057,1.3032,1.7113,20.69
Washington,7,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",326.78,419.11,450.94,661.94,0.6549,0.798,0.8819,1.4085,46.79
Washington,8,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",313.02,400.23,582.09,597.69,0.6273,0.762,1.1383,1.2717,2.68
Washington,9,880320,"UNDCARRGE & PTS GLIDERS & A/C, NON-POWERED/PO",568.33,630.93,646.08,542.87,1.1389,1.2013,1.2635,1.1551,-15.97
Washington,10,841112,TURBOJETS OF A THRUST EXCEEDING 25 KN,2088.51,2688.45,1826.02,510.58,4.1854,5.1187,3.5709,1.0864,-72.04
Washington,11,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,246.78,316.5,512.4,505.05,0.4946,0.6026,1.002,1.0746,-1.44
Washington,12,852550,TRANSMISSION APP FOR RADIO-BROADCAST OR TELEV,72.17,148.98,80.59,471.69,0.1446,0.2837,0.1576,1.0037,485.28
Washington,13,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,315.98,427.3,291.28,421.43,0.6332,0.8136,0.5696,0.8967,44.68
Washington,14,950450,"VIDEO GAME CONSOLES & MACH, EXC OF SUBHEAD 95",1724.53,502.67,850.62,421,3.456,0.9571,1.6635,0.8958,-50.51
Washington,15,284420,URANIUM ENRICHED IN U235 ETC. PLUTONIUM ETC.,295.48,346.6,304.75,410.2,0.5921,0.6599,0.596,0.8728,34.6
Washington,16,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,338.59,133.16,301.63,403.49,0.6785,0.2535,0.5899,0.8585,33.77
Washington,17,640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST",123,117.91,176.01,358.9,0.2465,0.2245,0.3442,0.7637,103.91
Washington,18,852871,RECEPTION APP FOR TV NT DESIGNED TO INC VIDEO,735.4,1272.58,889.71,357.38,1.4738,2.4229,1.7399,0.7604,-59.83
Washington,19,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",306.27,445.67,337.12,340.34,0.6138,0.8485,0.6593,0.7242,0.95
Washington,20,30614,"CRABS, INCLUDING IN SHELL, FROZEN",241.61,251.48,243.33,324.07,0.4842,0.4788,0.4759,0.6896,33.18
Washington,21,90111,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",254.08,279.54,305.4,321.44,0.5092,0.5322,0.5972,0.6839,5.25
Washington,22,852859,"MONITORS, NOT INCORP TELEVISION RECEP APP, NE",371.06,426.83,461.87,304.56,0.7436,0.8127,0.9032,0.648,-34.06
Washington,23,854370,"ELEC MACH AND APP, HAVING INDIV FUNCTIONS, NE",135.85,65.46,190.44,292.94,0.2722,0.1246,0.3724,0.6233,53.83
Washington,24,852351,SOLID-STATE NON-VOL SEMICONDUCTOR STORAGE DEV,335.22,280.55,189.66,274.78,0.6718,0.5342,0.3709,0.5847,44.88
Washington,25,940110,SEATS OF A KIND USED FOR AIRCRAFT,349.2,526.86,477.43,266.75,0.6998,1.0031,0.9336,0.5676,-44.13
Wisconsin,0,0,World,22223.03,23563.07,23045.39,22429.04,0.9799,1,1.0251,1.0252,-2.67
Wisconsin,0,25,Top 25,4334.77,4471.33,4494.64,4585.66,19.5058,18.976,19.5034,20.4452,2.02
Wisconsin,1,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",547.44,547.02,517.53,400.09,2.4634,2.3215,2.2457,1.7838,-22.69
Wisconsin,2,611030,"SWEATERS, PULLOVERS ETC, KNIT ETC, MANMADE FI",213.59,252.66,300.46,260.6,0.9611,1.0723,1.3038,1.1619,-13.27
Wisconsin,3,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,237.94,245.08,261.66,253.76,1.0707,1.0401,1.1354,1.1314,-3.02
Wisconsin,4,870190,"TRACTORS, NESOI",120.61,17.74,21.36,247.78,0.5427,0.0753,0.0927,1.1048,1059.88
Wisconsin,5,870310,PASS VEH FOR SNOW; GOLF CARTS & SIMILAR VEHIC,24.17,37.22,36.81,242.28,0.1088,0.158,0.1597,1.0802,558.15
Wisconsin,6,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",268.59,293.4,260.72,236.53,1.2086,1.2452,1.1313,1.0546,-9.28
Wisconsin,7,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",307.08,345.24,323.66,229.64,1.3818,1.4652,1.4044,1.0238,-29.05
Wisconsin,8,902290,X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT,207.95,214.25,195.78,210.77,0.9357,0.9092,0.8495,0.9397,7.66
Wisconsin,9,850780,STORAGE BATTERIES NESOI,1.65,1.4,193.75,191.58,0.0074,0.0059,0.8407,0.8542,-1.12
Wisconsin,10,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",161.45,188.74,167.98,187.18,0.7265,0.801,0.7289,0.8345,11.43
Wisconsin,11,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",233.54,226.11,242.15,180.24,1.0509,0.9596,1.0508,0.8036,-25.57
Wisconsin,12,850710,LEAD-ACID BATTERIES OF A KIND USED FOR STG EN,286.86,284.79,98.15,168.32,1.2908,1.2086,0.4259,0.7504,71.48
Wisconsin,13,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,186.98,189.16,183.84,164.06,0.8414,0.8028,0.7977,0.7314,-10.76
Wisconsin,14,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,155.31,170.14,152.74,143.36,0.6989,0.7221,0.6628,0.6392,-6.14
Wisconsin,15,870120,ROAD TRACTORS FOR SEMI-TRAILERS,153.19,214.9,246.18,142.8,0.6893,0.912,1.0682,0.6367,-41.99
Wisconsin,16,902212,COMPUTED TOMOGRAPHY APPARATUS,79.98,132.91,149.57,142.65,0.3599,0.5641,0.649,0.636,-4.63
Wisconsin,17,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",169.1,157.53,148.35,141.58,0.7609,0.6686,0.6437,0.6312,-4.56
Wisconsin,18,840790,"SPARK-IGNTN RCPRCTNG/ROTARY INT COMBSTN ENG,",131.62,116.79,147.19,139.42,0.5923,0.4956,0.6387,0.6216,-5.28
Wisconsin,19,830110,PADLOCKS OF BASE METAL,128.23,132.79,131.96,137.1,0.577,0.5636,0.5726,0.6113,3.9
Wisconsin,20,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",133.6,115.06,126.28,136.42,0.6012,0.4883,0.548,0.6082,8.03
Wisconsin,21,852351,SOLID-STATE NON-VOL SEMICONDUCTOR STORAGE DEV,3.77,3.16,19.63,134.76,0.017,0.0134,0.0852,0.6008,586.58
Wisconsin,22,843149,PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.,180.17,187.44,152.8,128.64,0.8108,0.7955,0.663,0.5735,-15.81
Wisconsin,23,640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER",178.87,161.13,165.03,126.15,0.8049,0.6838,0.7161,0.5624,-23.56
Wisconsin,24,392690,"ARTICLES OF PLASTICS, NESOI",94.18,105.84,120.29,120.61,0.4238,0.4492,0.522,0.5377,0.26
Wisconsin,25,620520,"MEN'S OR BOYS' SHIRTS, NOT KNIT, OF COTTON",128.88,130.83,130.77,119.36,0.5799,0.5553,0.5674,0.5321,-8.73
West Virginia,0,0,World,3701.38,3812.45,3781.63,3331.45,0.1632,0.1618,0.1682,0.1523,-11.9
West Virginia,0,25,Top 25,1789.63,2099.18,2108.44,2011.88,48.3503,55.0613,55.7549,60.3906,-4.58
West Virginia,1,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",247.28,252.23,338.9,272.52,6.6808,6.6159,8.9617,8.1802,-19.59
West Virginia,2,291736,TEREPHTHALIC ACID AND ITS SALTS,292.42,318.61,240.26,243.8,7.9003,8.357,6.3534,7.3182,1.47
West Virginia,3,390760,"POLYETHYLENE TEREPHTHALATE, PR FMS",124.15,202.36,179.85,190.87,3.3541,5.3079,4.7558,5.7294,6.13
West Virginia,4,841112,TURBOJETS OF A THRUST EXCEEDING 25 KN,64.38,99.86,120.57,162.3,1.7394,2.6194,3.1883,4.8718,34.61
West Virginia,5,841191,TURBOJET AND TURBOPROLLER PARTS,136.97,130.15,150.96,145.93,3.7004,3.4138,3.9919,4.3802,-3.33
West Virginia,6,760120,UNWROUGHT ALUMINUM ALLOYS,56.96,101.26,113.36,129.64,1.5389,2.6559,2.9976,3.8914,14.36
West Virginia,7,841111,TURBOJETS OF A THRUST NOT EXCEEDING 25 KN,79.23,121.78,95.72,111.91,2.1405,3.1943,2.5311,3.3592,16.92
West Virginia,8,902790,"PTS OF INST, PHYS/CHEM ANALYSIS ETC, NESOI",57.51,52.24,59.47,75.44,1.5537,1.3703,1.5727,2.2644,26.84
West Virginia,9,902710,GAS OR SMOKE ANALYSIS APPARATUS,117.99,116.41,98.5,74.99,3.1878,3.0535,2.6048,2.2508,-23.88
West Virginia,10,848120,VALVES F OLEOHYDRAULIC OR PNEUMATIC TRANSMISS,51.63,56.37,75.1,61.41,1.3949,1.4787,1.9859,1.8432,-18.24
West Virginia,11,290122,PROPENE (PROPYLENE),84.03,75.15,54.29,57.08,2.2702,1.9712,1.4356,1.7134,5.14
West Virginia,12,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,41.73,59.72,54.42,46.42,1.1275,1.5664,1.4389,1.3935,-14.69
West Virginia,13,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,48.27,47.04,51.87,45.25,1.3042,1.2338,1.3716,1.3583,-12.76
West Virginia,14,842139,FILTER/PURIFY MACHINE & APPARATUS FOR GASES N,16.83,46.64,50.03,42.49,0.4547,1.2235,1.3229,1.2753,-15.07
West Virginia,15,870790,BODIES F ROAD TRACTORS AND MOTOR VEH(PUB TRAN,25.14,45.13,50.51,42.02,0.6793,1.1838,1.3357,1.2612,-16.82
West Virginia,16,851110,INTERNAL COMBUSTION ENGINE SPARK PLUGS,49.32,53.56,54.39,41.89,1.3325,1.4049,1.4384,1.2574,-22.99
West Virginia,17,480261,"PAPER & PAPERBOARD, UNCOATED, >10% MECH.FIB.,",43.77,40.64,42.3,40.91,1.1826,1.0659,1.1184,1.228,-3.28
West Virginia,18,390799,"POLYESTERS NESOI, UNSATURATED, PR FMS",37.96,41.94,35.41,39.19,1.0256,1.1001,0.9364,1.1763,10.66
West Virginia,19,851130,DISTRIBUTORS; IGNITION COILS,42.45,49.96,40.51,30.51,1.147,1.3105,1.0713,0.9158,-24.69
