statename,rank,hs6,abbreviatn,val2013,val2014,val2015,val2016,share13,share14,share15,share16,change
Utah,16,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,72.9,44.97,76.08,80.92,0.4525,0.3679,0.5716,0.67,6.36
Utah,17,51191,"PRODUCTS & DEAD FISH, MOLLUSCS ETC, INEDIBLE",62.18,66.8,75.5,73.82,0.3859,0.5465,0.5673,0.6112,-2.23
Utah,18,121490,"FORAGE PRODUCTS NESOI (HAY, CLOVER, VETCHES,",46.9,65.18,81.87,70.62,0.2911,0.5332,0.6152,0.5847,-13.74
Utah,19,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",0,43.86,142.66,69.33,0,0.3588,1.0719,0.5741,-51.4
Utah,20,330690,"PREPARATIONS FOR ORAL/DENTAL HYGIENE, NESOI",54.84,74.63,62.66,66.77,0.3404,0.6105,0.4708,0.5528,6.56
Utah,21,950699,ART FOR SPORTS ETC.NESOIF SWIM POOLSF PTS & A,53.75,58.5,57.11,56.36,0.3336,0.4786,0.4292,0.4666,-1.32
Utah,22,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",2.42,9.6,88.56,50.8,0.015,0.0786,0.6654,0.4206,-42.63
Utah,23,382100,PREPARED CULTURE MEDIA FOR DEVEL OF MICROORGA,34.35,22.56,46.61,49.99,0.2132,0.1846,0.3503,0.4139,7.25
Utah,24,810990,ZIRCONIUM AND ARTICLES THEREOF NESOI,46.73,50.85,47.58,49.41,0.29,0.416,0.3575,0.4091,3.83
Utah,25,710691,"SILVER, UNWROUGHT NESOI",12.09,25.92,94.67,45.18,0.075,0.2121,0.7114,0.374,-52.28
Virginia,0,0,World,17896.13,19390.79,17801.26,16313.18,1.1337,1.1956,1.1843,1.1243,-8.36
Virginia,0,25,Top 25,6273.56,6932.53,6678.39,6086,35.0554,35.7517,37.5164,37.3073,-8.87
Virginia,1,120190,"SOYBEANS, NESOI",726.25,784.32,586.24,699.69,4.0581,4.0448,3.2932,4.2891,19.35
Virginia,2,854232,"MEMORIES, ELECTRONIC INTEGRATED CIRCUITS",758.66,780.32,716.85,559.69,4.2392,4.0242,4.027,3.4309,-21.92
Virginia,3,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",67.23,500.26,638.58,487.44,0.3757,2.5799,3.5873,2.988,-23.67
Virginia,4,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",556.05,510.64,489.24,449.65,3.1071,2.6334,2.7483,2.7563,-8.09
Virginia,5,481032,"KRAFT PAPER OV150G/M2, BLEACH, 95% W FIB CH P",438.03,413.97,429.01,403.66,2.4476,2.1349,2.41,2.4744,-5.91
Virginia,6,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",356.33,219.75,248.57,359.77,1.9911,1.1333,1.3964,2.2054,44.74
Virginia,7,870120,ROAD TRACTORS FOR SEMI-TRAILERS,362.12,587.64,591.83,306.06,2.0234,3.0305,3.3247,1.8761,-48.29
Virginia,8,240120,"TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED",261.52,197.55,246.13,251.54,1.4613,1.0188,1.3826,1.5419,2.2
Virginia,9,550200,ARTIFICIAL FILAMENT TOW,430.37,436.62,299.08,241.49,2.4048,2.2517,1.6801,1.4803,-19.26
Virginia,10,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",185.09,204.91,232.69,192.04,1.0343,1.0567,1.3071,1.1772,-17.47
Virginia,11,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",188.67,177.08,174.83,187.37,1.0543,0.9132,0.9821,1.1486,7.17
Virginia,12,390890,"POLYAMIDES NESOI, IN PRIMARY FORMS",170.24,183.85,174.9,181.87,0.9513,0.9481,0.9825,1.1148,3.98
Virginia,13,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G",306,303.96,269.01,176.27,1.7098,1.5675,1.5112,1.0805,-34.48
Virginia,14,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,186.99,180.71,176.62,174.32,1.0449,0.9319,0.9922,1.0686,-1.3
Virginia,15,841199,GAS TURBINE PARTS NESOI,123.03,89.68,86.37,151.52,0.6875,0.4625,0.4852,0.9288,75.44
Virginia,16,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",111.83,118.27,124.18,141.99,0.6249,0.6099,0.6976,0.8704,14.34
Virginia,17,390810,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12",215.49,218.12,151.57,138.69,1.2041,1.1249,0.8515,0.8502,-8.5
Virginia,18,320611,"PIGMNTS\PREPS CONT =>80% TITANIUM DIOXIDE, DR",16.39,146.03,147.85,128.81,0.0916,0.7531,0.8306,0.7896,-12.88
Virginia,19,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",40.65,36.5,125.29,125.17,0.2272,0.1882,0.7038,0.7673,-0.1
Virginia,20,980220,"MEDICINAL & PHARMACEUTICAL EXPORTS, DONATED",190.39,194.04,149.6,124.59,1.0639,1.0007,0.8404,0.7637,-16.72
Virginia,21,440131,WOOD PELLETS,65.11,103.38,146.83,123.53,0.3638,0.5331,0.8248,0.7573,-15.87
Virginia,22,690919,CERAMIC WARES FOR LABORATORY ETC USE NESOI,69.27,83.43,107.68,122.79,0.387,0.4302,0.6049,0.7527,14.03
Virginia,23,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",174.39,145.52,152.19,122.73,0.9745,0.7505,0.855,0.7523,-19.36
Virginia,24,20714,"CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F",154.13,165.31,91.36,120.37,0.8612,0.8525,0.5132,0.7379,31.76
Virginia,25,150710,"SOYBEAN OIL & FRACTIONS, CRUDE, WHETH/NOT DEG",119.33,150.7,121.89,114.96,0.6668,0.7772,0.6847,0.7047,-5.68
Virgin Islands,0,0,World,997.44,1405.3,149.3,301.21,0.0632,0.0866,0.0099,0.0208,101.75
Virgin Islands,0,25,Top 25,983.18,1381.01,136.25,299.19,98.5704,98.2718,91.2591,99.3308,119.59
Virgin Islands,1,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,868.9,1057.79,80.9,170.53,87.1127,75.2714,54.1852,56.6143,110.79
Virgin Islands,2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",74.21,277.62,1.52,102.94,7.4398,19.7553,1.0196,34.1745,6661.92
Virgin Islands,3,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",18.45,18.28,36.18,15.03,1.8499,1.3009,24.2302,4.9913,-58.44
Virgin Islands,4,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",6.19,7.3,3.58,1.92,0.6209,0.5198,2.3987,0.6369,-46.44
Virgin Islands,5,711419,ARTLS OF GLD OR PLAT NESOI,0,4.38,2.66,1.85,0,0.3117,1.7842,0.6125,-30.74
Virgin Islands,6,711620,"ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN",7.12,9.36,4.21,1.23,0.714,0.6662,2.8214,0.4071,-70.89
Virgin Islands,7,890391,"SAILBOATS, WITH OR WITHOUT AUXILIARY MOTOR",3.77,1.92,2.87,1.13,0.3778,0.1365,1.9203,0.3752,-60.59
Virgin Islands,8,251710,"PEBBLES, GRAVEL ETC. FOR CONCRETE AGGREGATES",1.29,2.21,2.12,1.05,0.129,0.1573,1.4185,0.3493,-50.32
Virgin Islands,9,911011,"COMPLETE MOVEMENTS OF WATCHES,UNASSEM/PTLY AS",0,0,0.04,0.93,0,0,0.0274,0.3097,2178.34
Virgin Islands,10,220300,BEER MADE FROM MALT,0.6,0.72,0.35,0.33,0.0605,0.0513,0.2362,0.1087,-7.18
Virgin Islands,11,842139,FILTER/PURIFY MACHINE & APPARATUS FOR GASES N,0,0,0.06,0.26,0,0,0.0382,0.0859,353.95
Virgin Islands,12,760200,ALUMINUM WASTE AND SCRAP,0,0,0,0.23,0,0,0,0.0767,0
Virgin Islands,13,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,0.05,0.15,0.38,0.2,0.0046,0.0105,0.2567,0.0678,-46.71
Virgin Islands,14,392049,"POLYMERS OF VINYL CHLORIDE, NESOI",0,0,0.03,0.19,0,0,0.0218,0.0618,471.49
Virgin Islands,15,890310,"INFLATABLE YACHTS, VESSELS, FOR PLES, SPORTS",0,0.18,0,0.19,0,0.0125,0,0.0615,0
Virgin Islands,16,240120,"TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED",0,0,0,0.15,0,0,0,0.0483,0
Virgin Islands,17,870331,"PASS MTR VEH, DIESEL ENG, NOT OV 1500 CC",0,0,0,0.14,0,0,0,0.0455,0
Virgin Islands,18,840721,OUTBOARD ENGINES FOR MARINE PROPULSION,0.2,0.49,0.32,0.14,0.02,0.0349,0.2133,0.0452,-57.21
Virgin Islands,19,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,0.01,0.01,0.08,0.13,0.0011,0.0008,0.0538,0.0415,55.85
Virgin Islands,20,870390,"PASSENGER MOTOR VEHICLES, NESOI",1.88,0.25,0.64,0.12,0.1889,0.0174,0.4304,0.0412,-80.67
Virgin Islands,21,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",0.17,0.03,0.01,0.11,0.017,0.0021,0.009,0.0375,743.7
Virgin Islands,22,300290,"HUMAN BLOOD; ANIMAL BLOOD PREP, TOXINS, CULTR",0,0,0,0.11,0,0,0,0.0372,0
Virgin Islands,23,870321,"PASS MTR VEH, SPARK IGN ENG, NOT OV 1,000 CC",0,0,0.03,0.11,0,0,0.0228,0.037,227.35
Virgin Islands,24,20714,"CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F",0.15,0.08,0,0.11,0.0149,0.0059,0,0.035,0
Virgin Islands,25,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,0.19,0.24,0.26,0.09,0.0192,0.0173,0.1715,0.0292,-65.65
Vermont,0,0,World,4026.54,3669.61,3181.49,2989.76,0.2551,0.2263,0.2117,0.206,-6.03
Vermont,0,25,Top 25,2989.74,2780.96,2383.22,2264.12,74.2509,75.7837,74.9089,75.7291,-5
Vermont,1,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",1401.21,1408.37,1025.38,982.16,34.7993,38.3792,32.2296,32.8508,-4.22
Vermont,2,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",943.79,803.46,741.13,593.07,23.4393,21.895,23.2951,19.8366,-19.98
Vermont,3,853400,PRINTED CIRCUITS,2.58,10.28,20.27,72.84,0.064,0.2801,0.637,2.4363,259.4
Vermont,4,950691,"ARTCL/EQUIP F GEN PHYS EXERC, GYMN ETC NESOI;",39.34,45.57,53.96,66.22,0.9769,1.2418,1.6959,2.215,22.74
Vermont,5,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",53.74,44.91,40.65,58.17,1.3348,1.2239,1.2777,1.9456,43.1
Vermont,6,854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",18.03,34.69,42.97,49.08,0.4477,0.9453,1.3505,1.6415,14.22
Vermont,7,650610,"SAFETY(INCL SPORTS)HDGR,WHETHER/NOT LINED/TRI",2.58,1.6,13.28,41.92,0.064,0.0436,0.4175,1.402,215.56
Vermont,8,847790,PTS MACH FOR WORK RUBBER/PLAST/MFG RBBR/PLSTC,63.72,47.55,43.27,41.57,1.5824,1.2957,1.3601,1.3905,-3.93
Vermont,9,481092,PPR/PBRD EX KRFT/GRPHC CLAY COATD MULTI-PLY R,34.49,38.48,36.04,36.25,0.8565,1.0486,1.1328,1.2125,0.59
Vermont,10,190110,"FOOD PREPARATIONS FOR INFANTS, RETAIL SALE NE",46.59,34.15,38.89,34.78,1.157,0.9307,1.2224,1.1634,-10.56
Vermont,11,902610,"INST & APPRTS, MEASURE/CHECKING FLOW/LEVEL OF",18.3,20.77,28,29.33,0.4545,0.5661,0.8799,0.9809,4.76
Vermont,12,180620,"CHOCOLATE PREP NESOI, IN BLOCKS ETC. OVER 2 K",22.62,28.88,35.18,29.32,0.5617,0.7869,1.1058,0.9807,-16.66
Vermont,13,902730,SPCTMTR SPCTRPHTMTR ETC USING OPTICAL RADIATI,21.85,24.13,27.17,27.02,0.5426,0.6577,0.8539,0.9038,-0.53
Vermont,14,900220,FILTERS & PARTS & ACCESSORIES FOR INSTR & APP,12.83,13.2,16.76,21.25,0.3186,0.3597,0.5269,0.7106,26.74
Vermont,15,540419,SYNTH MONOFIL GT=67 DCTEX CRS-SEC DIM LT=1MM,19.54,21.09,20.34,20.49,0.4852,0.5746,0.6392,0.6853,0.74
Vermont,16,180690,"COCOA PREPARATIONS, NOT IN BULK FORM, NESOI",14.71,18,23.99,19.13,0.3652,0.4905,0.7539,0.6398,-20.25
Vermont,17,847141,"DIGITAL ADP MACH,WITH CP UNIT,INPUT,OUTPUT, N",13.51,19.45,18.5,18.46,0.3355,0.5301,0.5816,0.6174,-0.25
Vermont,18,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,32.09,20.24,14.55,18.25,0.7969,0.5517,0.4572,0.6105,25.48
Vermont,19,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,132.83,61.01,58.92,18,3.2988,1.6626,1.8519,0.6021,-69.45
Vermont,20,854449,INSULATED ELECTRIC CONDUCTORS =< 80 V NESOI,41.53,22.07,15.07,16.96,1.0313,0.6015,0.4737,0.5672,12.51
Vermont,21,902790,"PTS OF INST, PHYS/CHEM ANALYSIS ETC, NESOI",13.07,12.22,13.82,15.65,0.3245,0.3329,0.4343,0.5234,13.23
Vermont,22,90121,"COFFEE, ROASTED, NOT DECAFFEINATED",9.68,12.26,10.73,15.33,0.2404,0.3341,0.3371,0.5127,42.91
Vermont,23,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",11,17.34,16.87,14.04,0.2732,0.4724,0.5304,0.4697,-16.78
Vermont,24,392690,"ARTICLES OF PLASTICS, NESOI",11.97,12.59,11.25,12.49,0.2972,0.3432,0.3535,0.4177,11.05
Vermont,25,850300,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",8.19,8.65,16.25,12.36,0.2033,0.2358,0.5108,0.4133,-23.98
Washington,0,0,World,81629.98,90558.27,86378.71,79559.49,5.1713,5.5836,5.7467,5.483,-7.89
Washington,0,25,Top 25,62525.19,70583.5,68455.97,63070.54,76.5959,77.9426,79.251,79.2747,-7.87
Washington,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",42572.09,47786.46,51148.64,46465.3,52.1525,52.7687,59.2144,58.4032,-9.16
Washington,2,120190,"SOYBEANS, NESOI",4637.63,5382.15,3775.92,4050.47,5.6813,5.9433,4.3714,5.0911,7.27
Washington,3,100590,"CORN (MAIZE), OTHER THAN SEED CORN",834.82,1751.25,1418.34,2103.23,1.0227,1.9338,1.642,2.6436,48.29
Washington,4,100199,"WHEAT AND MESLIN, NESOI",2455.64,1939.76,1837.73,1636.35,3.0083,2.142,2.1275,2.0568,-10.96
Washington,5,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,3261.96,2848.07,1528.72,1237.49,3.996,3.145,1.7698,1.5554,-19.05
Washington,6,200410,"POTATOES, PREPARED ETC., NO VINEGAR ETC., FRO",764.12,729.06,720.93,782.11,0.9361,0.8051,0.8346,0.9831,8.49
Washington,7,80810,"APPLES, FRESH",844.91,837.75,796.67,718.42,1.035,0.9251,0.9223,0.903,-9.82
Washington,8,901812,ULTRASONIC SCANNING APPARATUS,666.03,743.83,703.17,696.88,0.8159,0.8214,0.8141,0.8759,-0.89
Washington,9,440320,"CONIFEROUS WOOD IN THE ROUGH, NOT TREATED",1074.03,1021.73,680.9,692.66,1.3157,1.1283,0.7883,0.8706,1.73
Washington,10,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",1091.58,1078.63,473.89,539.61,1.3372,1.1911,0.5486,0.6783,13.87
Washington,11,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,78.66,1946.89,1205.44,532.33,0.0964,2.1499,1.3955,0.6691,-55.84
Washington,12,120810,FLOURS AND MEALS OF SOYBEANS,566.82,591.02,548.49,466.45,0.6944,0.6526,0.635,0.5863,-14.96
Washington,13,121490,"FORAGE PRODUCTS NESOI (HAY, CLOVER, VETCHES,",505.4,452.26,472.43,424.65,0.6191,0.4994,0.5469,0.5338,-10.11
Washington,14,80929,"CHERRIES, FRESH, NESOI",221.32,305.24,274.04,304.03,0.2711,0.3371,0.3173,0.3821,10.94
Washington,15,280461,SILICON CONTAIN BY WT NT < 99.99% OF SILICON,430.95,464.04,417.74,281.18,0.5279,0.5124,0.4836,0.3534,-32.69
Washington,16,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",174.01,184.56,206,220.89,0.2132,0.2038,0.2385,0.2776,7.23
Washington,17,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",362.26,292.8,219.45,220.51,0.4438,0.3233,0.2541,0.2772,0.49
Washington,18,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,97.49,202.99,214.2,218.72,0.1194,0.2242,0.248,0.2749,2.11
Washington,19,681510,NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON,172.82,278.23,262.28,217.35,0.2117,0.3072,0.3036,0.2732,-17.13
Washington,20,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",313.83,415.92,309.07,215.42,0.3845,0.4593,0.3578,0.2708,-30.3
Washington,21,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",207.93,199.24,213.84,215.2,0.2547,0.22,0.2476,0.2705,0.64
Washington,22,40210,"MLK & CRM,CNTD,SWT,POWDR,GRAN/SOLIDS,NOV 1.5%",229.34,304.93,313.56,212.72,0.281,0.3367,0.363,0.2674,-32.16
Washington,23,760612,"ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH",430.37,319.92,246.9,208.89,0.5272,0.3533,0.2858,0.2626,-15.4
Washington,24,481151,"PPR/PBRD,CTD/IMPG/CVR W/PLAST,BLEACH,WT>150G/",251.02,217.06,197.45,208.79,0.3075,0.2397,0.2286,0.2624,5.75
Washington,25,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NE",280.17,289.7,270.15,200.88,0.3432,0.3199,0.3128,0.2525,-25.64
Wisconsin,0,0,World,23110.47,23425.57,22438.28,21021.23,1.4641,1.4444,1.4928,1.4487,-6.32
Wisconsin,0,25,Top 25,4582.76,5149.7,5287.11,5205.58,19.8298,21.9833,23.5629,24.7634,-1.54
Wisconsin,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",260.97,365.08,380.83,574.13,1.1292,1.5585,1.6972,2.7312,50.76
Wisconsin,2,902212,COMPUTED TOMOGRAPHY APPARATUS,195.08,240.64,354.61,358.69,0.8441,1.0273,1.5804,1.7063,1.15
Wisconsin,3,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",379.13,336.36,311.24,280.79,1.6405,1.4359,1.3871,1.3357,-9.78
Wisconsin,4,293729,ADRENAL CORTICAL HORMONES AND DERIV NESOI,38.34,300.59,421.31,268.58,0.1659,1.2832,1.8777,1.2777,-36.25
Wisconsin,5,840721,OUTBOARD ENGINES FOR MARINE PROPULSION,233.93,215.59,245.99,231.43,1.0122,0.9203,1.0963,1.1009,-5.92
Wisconsin,6,902290,X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT,183.02,231.57,231.5,224.91,0.7919,0.9885,1.0317,1.0699,-2.85
Wisconsin,7,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",189.87,214.53,198.12,222.29,0.8216,0.9158,0.883,1.0575,12.2
Wisconsin,8,871000,"TANK & OT ARMORED FIGHT VEH, MOTORIZED; AND P",306.94,59.41,184.82,214.26,1.3282,0.2536,0.8237,1.0193,15.93
Wisconsin,9,854810,WASTE & SCRAP OF BATTERIES;SPENT BATTERIES &,85.5,82.44,68.03,211.54,0.37,0.3519,0.3032,1.0063,210.96
Wisconsin,10,392690,"ARTICLES OF PLASTICS, NESOI",160.47,200.23,211.1,201.23,0.6944,0.8548,0.9408,0.9573,-4.67
Wisconsin,11,842139,FILTER/PURIFY MACHINE & APPARATUS FOR GASES N,50.54,47.82,81.81,197.24,0.2187,0.2041,0.3646,0.9383,141.11
Wisconsin,12,870190,"TRACTORS, NESOI",304.43,378.16,173.68,191.78,1.3173,1.6143,0.774,0.9123,10.43
Wisconsin,13,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,214.06,180.89,204.2,172.97,0.9262,0.7722,0.91,0.8228,-15.29
Wisconsin,14,120190,"SOYBEANS, NESOI",77.19,105.3,80.36,166.4,0.334,0.4495,0.3581,0.7916,107.06
Wisconsin,15,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",221.09,364.69,358.35,162.88,0.9567,1.5568,1.5971,0.7748,-54.55
Wisconsin,16,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",205.58,192.55,192.71,162.75,0.8896,0.822,0.8588,0.7742,-15.54
Wisconsin,17,220720,ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STR,175.99,208.26,206.24,157.85,0.7615,0.889,0.9192,0.7509,-23.47
Wisconsin,18,841869,"REFRIGERATING/FREEZING EQUIPMENT, NESOI",190.93,188.25,191.82,156.52,0.8262,0.8036,0.8549,0.7446,-18.4
Wisconsin,19,490290,"NEWSPAPERS, ETC APPEARING LESS THAN 4 TIMES P",226.86,205.38,178.63,155.98,0.9816,0.8767,0.7961,0.742,-12.68
Wisconsin,20,847149,"DIGITAL ADP MAC & UNITS,ENTERED AS SYSTEMS, N",154.17,192.7,247.82,155.31,0.6671,0.8226,1.1045,0.7388,-37.33
Wisconsin,21,210690,FOOD PREPARATIONS NESOI,174.38,202.6,170.16,152.04,0.7546,0.8648,0.7583,0.7232,-10.65
Wisconsin,22,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,160.53,182.76,159.13,149.71,0.6946,0.7802,0.7092,0.7122,-5.92
Wisconsin,23,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,135.39,129.86,147.49,149.04,0.5859,0.5544,0.6573,0.709,1.05
Wisconsin,24,430110,"MINK FURSKINS, RAW, WHOLE",147.29,202.48,150.6,145.47,0.6373,0.8644,0.6712,0.692,-3.41
Wisconsin,25,300290,"HUMAN BLOOD; ANIMAL BLOOD PREP, TOXINS, CULTR",111.08,121.57,136.56,141.8,0.4806,0.519,0.6086,0.6746,3.84
West Virginia,0,0,World,8731.72,7597.01,5833.11,5045.39,0.5532,0.4684,0.3881,0.3477,-13.5
West Virginia,0,25,Top 25,6715.98,6039.36,4519.82,3756.17,76.9148,79.4965,77.4856,74.4475,-16.9
West Virginia,1,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",4537.49,3109.04,1722.49,1251.48,51.9655,40.9246,29.5296,24.8044,-27.35
West Virginia,2,848340,"GEARS; BALL OR ROLLER SCREWS; GEAR BOXES, ETC",4.37,514.59,526.69,422.01,0.05,6.7736,9.0294,8.3642,-19.88
West Virginia,3,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",195.98,170.18,183.75,234.3,2.2445,2.24,3.1501,4.6438,27.51
West Virginia,4,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,505.06,5.45,0.02,224.29,5.7842,0.0717,0.0003,4.4455,1273795.09
West Virginia,5,390810,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12",247.57,246.46,180.83,196.49,2.8352,3.2442,3.1001,3.8945,8.66
West Virginia,6,760612,"ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH",78.58,138.3,206.18,154.46,0.9,1.8205,3.5347,3.0613,-25.09
West Virginia,7,848350,"FLYWHEELS AND PULLEYS, INCLUDING PULLEY BLOCK",2.23,563.3,517.17,149.49,0.0256,7.4148,8.8661,2.9629,-71.09
West Virginia,8,390230,"PROPYLENE COPOLYMERS, PR FMS",119.02,90.04,61.92,119.68,1.363,1.1852,1.0615,2.372,93.29
West Virginia,9,390720,"POLYETHERS NESOI, PR FMS",102.07,119.41,117.48,102.14,1.1689,1.5719,2.014,2.0245,-13.05
West Virginia,10,390710,"POLYACETALS, PR FMS",96.87,98.63,111.08,96.45,1.1094,1.2983,1.9042,1.9117,-13.16
West Virginia,11,390799,"POLYESTERS NESOI, UNSATURATED, PR FMS",86.3,109,97.96,87.79,0.9883,1.4347,1.6795,1.74,-10.39
West Virginia,12,400299,SYNTHETIC RUB & FACTICE DERIVED FROM OILS NES,83.84,71.36,62.2,74.82,0.9601,0.9393,1.0663,1.4829,20.3
West Virginia,13,400260,ISOPRENE RUBBER (IR),35.23,36.15,53.05,71.12,0.4035,0.4759,0.9094,1.4096,34.07
West Virginia,14,902139,ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO,126.54,161.94,118.98,61.63,1.4492,2.1316,2.0398,1.2215,-48.2
West Virginia,15,440791,"OAK WOOD, SAWN, SLICED ETC, OVER 6 MM THICK",23.91,47.78,46.61,60.04,0.2738,0.629,0.7991,1.19,28.81
West Virginia,16,902710,GAS OR SMOKE ANALYSIS APPARATUS,70.41,58.79,49.94,55.48,0.8064,0.7738,0.8562,1.0997,11.1
West Virginia,17,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",59.41,45.92,37.98,52.67,0.6804,0.6045,0.651,1.0438,38.68
West Virginia,18,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",0.34,0.12,13.35,51.42,0.0039,0.0016,0.2289,1.0192,285.18
West Virginia,19,291219,ACYCLIC ALDEHYDES WITHOUT OTHER OXY FUNC NESO,50.85,60.13,47.2,49.04,0.5823,0.7916,0.8092,0.9719,3.89
West Virginia,20,340213,NONIONIC ORGANIC SURFACE-ACTIVE AGENTS,75.16,70.63,53.36,47.82,0.8607,0.9298,0.9148,0.9478,-10.38
West Virginia,21,391190,"POLYSULFIDES, POLYSULFONES & OTHER NESOI, PRI",86.02,141.81,150.42,46.31,0.9852,1.8666,2.5787,0.9179,-69.21
West Virginia,22,391000,"SILICONES, IN PRIMARY FORMS",43.53,48.65,34.06,38.67,0.4985,0.6404,0.584,0.7665,13.53
West Virginia,23,381512,SUPPORTED CATALYSTS W PREC METAL/PREC MTL COM,16.7,39.66,28.63,38.04,0.1912,0.5221,0.4909,0.7539,32.84
West Virginia,24,750620,"NICKLE PLATES, SHEETS, STRIP AND FOIL, ALLOYE",44.52,57.29,65.19,36.76,0.5099,0.7541,1.1176,0.7286,-43.61
West Virginia,25,440799,"NONCONIFEROUS WOOD NESOI, SAWN, SLICED ETC, O",24.01,34.71,33.28,33.77,0.2749,0.4569,0.5705,0.6693,1.48
Wyoming,0,0,World,1350.62,1757.26,1174.99,1098.11,0.0856,0.1083,0.0782,0.0757,-6.54
Wyoming,0,25,Top 25,1034.93,1136.32,1056.51,1009.42,76.6266,64.6643,89.9159,91.9237,-4.46
Wyoming,1,283620,DISODIUM CARBONATE,826.09,890.9,833.99,755.29,61.164,50.6982,70.9781,68.7814,-9.44
Wyoming,2,280429,"RARE GASES, OTHER THAN ARGON",5.36,52.54,61.28,58.07,0.3971,2.99,5.2153,5.2886,-5.23
Wyoming,3,250810,"BENTONITE, INCLUDING CALCINED",46.35,33.19,34.88,31.7,3.4316,1.8885,2.9689,2.8864,-9.14
Wyoming,4,280920,PHOSPHORIC ACID AND POLYPHOSPHORIC ACIDS,8.81,0,0.56,21.24,0.6524,0,0.0481,1.9338,3660.81
